# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | densities include spin factor SPIN_DEG=2
# dmu_eV  kx_invA  ky_invA  f_v  f_c  absDelta_eV  e_minus_eV  epsr_v_eV  epsr_c_eV
1.971600e+00 2.586655e-01 4.386655e-01 1.000000e+00 4.239091e-20 2.116631e-10 -4.025834e-01 -2.992425e-01 2.700395e+00
1.971600e+00 2.586655e-01 4.536655e-01 1.000000e+00 5.148446e-20 2.216176e-10 -3.842504e-01 -2.809094e-01 2.667402e+00
1.971600e+00 2.586655e-01 4.686655e-01 1.000000e+00 5.974450e-20 2.293042e-10 -3.701142e-01 -2.667733e-01 2.642957e+00
1.971600e+00 2.586655e-01 4.836655e-01 1.000000e+00 6.561923e-20 2.341758e-10 -3.611886e-01 -2.578477e-01 2.627921e+00
1.971600e+00 2.586655e-01 4.986655e-01 1.000000e+00 6.775817e-20 2.358463e-10 -3.581366e-01 -2.547957e-01 2.622846e+00
1.971600e+00 2.586655e-01 5.136655e-01 1.000000e+00 6.561923e-20 2.341758e-10 -3.611886e-01 -2.578477e-01 2.627921e+00
1.971600e+00 2.586655e-01 5.286655e-01 1.000000e+00 5.974450e-20 2.293042e-10 -3.701142e-01 -2.667733e-01 2.642957e+00
1.971600e+00 2.586655e-01 5.436655e-01 1.000000e+00 5.148446e-20 2.216176e-10 -3.842504e-01 -2.809094e-01 2.667402e+00
1.971600e+00 2.586655e-01 5.586655e-01 1.000000e+00 4.239091e-20 2.116631e-10 -4.025834e-01 -2.992425e-01 2.700395e+00
1.971600e+00 2.586655e-01 5.736655e-01 1.000000e+00 3.369897e-20 2.000513e-10 -4.238720e-01 -3.205310e-01 2.740834e+00
1.971600e+00 2.586655e-01 5.886655e-01 1.000000e+00 2.612418e-20 1.873792e-10 -4.467926e-01 -3.434517e-01 2.787460e+00
1.971600e+00 2.586655e-01 6.036655e-01 1.000000e+00 1.992260e-20 1.741854e-10 -4.700871e-01 -3.667462e-01 2.838920e+00
1.971600e+00 2.586655e-01 6.186655e-01 1.000000e+00 1.505496e-20 1.609301e-10 -4.926877e-01 -3.893468e-01 2.893841e+00
1.971600e+00 2.586655e-01 6.336655e-01 1.000000e+00 1.133949e-20 1.479878e-10 -5.137979e-01 -4.104570e-01 2.950869e+00
1.971600e+00 2.586655e-01 6.486655e-01 1.000000e+00 8.552954e-21 1.356429e-10 -5.329195e-01 -4.295786e-01 3.008714e+00
1.971600e+00 2.586655e-01 6.636655e-01 1.000000e+00 6.483792e-21 1.240900e-10 -5.498269e-01 -4.464860e-01 3.066183e+00
1.971600e+00 2.586655e-01 6.786655e-01 1.000000e+00 4.953612e-21 1.134403e-10 -5.645084e-01 -4.611675e-01 3.122215e+00
1.971600e+00 2.586655e-01 6.936655e-01 1.000000e+00 3.821697e-21 1.037375e-10 -5.770945e-01 -4.737536e-01 3.175908e+00
1.971600e+00 2.586655e-01 7.086655e-01 1.000000e+00 2.981603e-21 9.497868e-11 -5.877941e-01 -4.844532e-01 3.226554e+00
1.971600e+00 2.586655e-01 7.236655e-01 1.000000e+00 2.354970e-21 8.713501e-11 -5.968452e-01 -4.935043e-01 3.273656e+00
1.971600e+00 2.586655e-01 7.386655e-01 1.000000e+00 1.885041e-21 8.016847e-11 -6.044838e-01 -5.011429e-01 3.316931e+00
1.971600e+00 2.586655e-01 7.536655e-01 1.000000e+00 1.530969e-21 7.404029e-11 -6.109268e-01 -5.075858e-01 3.356292e+00
1.971600e+00 2.586655e-01 7.686655e-01 1.000000e+00 1.263170e-21 6.870929e-11 -6.163642e-01 -5.130233e-01 3.391811e+00
1.971600e+00 2.586655e-01 7.836655e-01 1.000000e+00 1.059434e-21 6.411143e-11 -6.209582e-01 -5.176173e-01 3.423676e+00
1.971600e+00 2.586655e-01 7.986655e-01 1.000000e+00 9.004490e-22 6.007616e-11 -6.248444e-01 -5.215035e-01 3.452136e+00
1.971600e+00 2.736655e-01 1.986655e-01 1.000000e+00 1.122306e-21 6.509439e-11 -6.166372e-01 -5.132963e-01 3.401371e+00
1.971600e+00 2.736655e-01 2.136655e-01 1.000000e+00 1.318776e-21 6.944917e-11 -6.128819e-01 -5.095410e-01 3.374472e+00
1.971600e+00 2.736655e-01 2.286655e-01 1.000000e+00 1.572625e-21 7.446969e-11 -6.084269e-01 -5.050860e-01 3.344390e+00
1.971600e+00 2.736655e-01 2.436655e-01 1.000000e+00 1.908457e-21 8.034072e-11 -6.031358e-01 -4.997949e-01 3.310859e+00
1.971600e+00 2.736655e-01 2.586655e-01 1.000000e+00 2.354970e-21 8.713501e-11 -5.968452e-01 -4.935043e-01 3.273656e+00
1.971600e+00 2.736655e-01 2.736655e-01 1.000000e+00 2.950679e-21 9.490106e-11 -5.893622e-01 -4.860213e-01 3.232648e+00
1.971600e+00 2.736655e-01 2.886655e-01 1.000000e+00 3.749047e-21 1.036841e-10 -5.804658e-01 -4.771248e-01 3.187844e+00
1.971600e+00 2.736655e-01 3.036655e-01 1.000000e+00 4.824811e-21 1.135279e-10 -5.699132e-01 -4.665723e-01 3.139443e+00
1.971600e+00 2.736655e-01 3.186655e-01 1.000000e+00 6.281967e-21 1.244661e-10 -5.574571e-01 -4.541162e-01 3.087858e+00
1.971600e+00 2.736655e-01 3.336655e-01 1.000000e+00 8.263287e-21 1.365055e-10 -5.428765e-01 -4.395356e-01 3.033732e+00
1.971600e+00 2.736655e-01 3.486655e-01 1.000000e+00 1.096009e-20 1.496036e-10 -5.260267e-01 -4.226858e-01 2.977923e+00
1.971600e+00 2.736655e-01 3.636655e-01 1.000000e+00 1.461914e-20 1.636439e-10 -5.069063e-01 -4.035654e-01 2.921474e+00
1.971600e+00 2.736655e-01 3.786655e-01 1.000000e+00 1.953979e-20 1.784171e-10 -4.857314e-01 -3.823905e-01 2.865579e+00
1.971600e+00 2.736655e-01 3.936655e-01 1.000000e+00 2.604843e-20 1.936102e-10 -4.629985e-01 -3.596576e-01 2.811545e+00
1.971600e+00 2.736655e-01 4.086655e-01 1.000000e+00 3.442855e-20 2.088030e-10 -4.395124e-01 -3.361715e-01 2.760752e+00
1.971600e+00 2.736655e-01 4.236655e-01 1.000000e+00 4.477966e-20 2.234679e-10 -4.163591e-01 -3.130182e-01 2.714608e+00
1.971600e+00 2.736655e-01 4.386655e-01 1.000000e+00 5.679346e-20 2.369744e-10 -3.948224e-01 -2.914815e-01 2.674498e+00
1.971600e+00 2.736655e-01 4.536655e-01 1.000000e+00 6.949962e-20 2.486096e-10 -3.762550e-01 -2.729141e-01 2.641718e+00
1.971600e+00 2.736655e-01 4.686655e-01 1.000000e+00 8.115049e-20 2.576319e-10 -3.619270e-01 -2.585861e-01 2.617400e+00
1.971600e+00 2.736655e-01 4.836655e-01 1.000000e+00 8.949522e-20 2.633678e-10 -3.528758e-01 -2.495349e-01 2.602430e+00
1.971600e+00 2.736655e-01 4.986655e-01 1.000000e+00 9.254492e-20 2.653379e-10 -3.497800e-01 -2.464391e-01 2.597375e+00
1.971600e+00 2.736655e-01 5.136655e-01 1.000000e+00 8.949522e-20 2.633678e-10 -3.528758e-01 -2.495349e-01 2.602430e+00
1.971600e+00 2.736655e-01 5.286655e-01 1.000000e+00 8.115049e-20 2.576319e-10 -3.619270e-01 -2.585861e-01 2.617400e+00
1.971600e+00 2.736655e-01 5.436655e-01 1.000000e+00 6.949962e-20 2.486096e-10 -3.762550e-01 -2.729141e-01 2.641718e+00
1.971600e+00 2.736655e-01 5.586655e-01 1.000000e+00 5.679346e-20 2.369744e-10 -3.948224e-01 -2.914815e-01 2.674498e+00
1.971600e+00 2.736655e-01 5.736655e-01 1.000000e+00 4.477966e-20 2.234679e-10 -4.163591e-01 -3.130182e-01 2.714608e+00
1.971600e+00 2.736655e-01 5.886655e-01 1.000000e+00 3.442855e-20 2.088030e-10 -4.395124e-01 -3.361715e-01 2.760752e+00
1.971600e+00 2.736655e-01 6.036655e-01 1.000000e+00 2.604843e-20 1.936102e-10 -4.629985e-01 -3.596576e-01 2.811545e+00
1.971600e+00 2.736655e-01 6.186655e-01 1.000000e+00 1.953979e-20 1.784171e-10 -4.857314e-01 -3.823905e-01 2.865579e+00
1.971600e+00 2.736655e-01 6.336655e-01 1.000000e+00 1.461914e-20 1.636439e-10 -5.069063e-01 -4.035654e-01 2.921474e+00
1.971600e+00 2.736655e-01 6.486655e-01 1.000000e+00 1.096009e-20 1.496036e-10 -5.260267e-01 -4.226858e-01 2.977923e+00
1.971600e+00 2.736655e-01 6.636655e-01 1.000000e+00 8.263287e-21 1.365055e-10 -5.428765e-01 -4.395356e-01 3.033732e+00
1.971600e+00 2.736655e-01 6.786655e-01 1.000000e+00 6.281967e-21 1.244661e-10 -5.574571e-01 -4.541162e-01 3.087858e+00
1.971600e+00 2.736655e-01 6.936655e-01 1.000000e+00 4.824811e-21 1.135279e-10 -5.699132e-01 -4.665723e-01 3.139443e+00
1.971600e+00 2.736655e-01 7.086655e-01 1.000000e+00 3.749047e-21 1.036841e-10 -5.804658e-01 -4.771248e-01 3.187844e+00
1.971600e+00 2.736655e-01 7.236655e-01 1.000000e+00 2.950679e-21 9.490106e-11 -5.893622e-01 -4.860213e-01 3.232648e+00
1.971600e+00 2.736655e-01 7.386655e-01 1.000000e+00 2.354970e-21 8.713501e-11 -5.968452e-01 -4.935043e-01 3.273656e+00
1.971600e+00 2.736655e-01 7.536655e-01 1.000000e+00 1.908457e-21 8.034072e-11 -6.031358e-01 -4.997949e-01 3.310859e+00
1.971600e+00 2.736655e-01 7.686655e-01 1.000000e+00 1.572625e-21 7.446969e-11 -6.084269e-01 -5.050860e-01 3.344390e+00
1.971600e+00 2.736655e-01 7.836655e-01 1.000000e+00 1.318776e-21 6.944917e-11 -6.128819e-01 -5.095410e-01 3.374472e+00
1.971600e+00 2.736655e-01 7.986655e-01 1.000000e+00 1.122306e-21 6.509439e-11 -6.166372e-01 -5.132963e-01 3.401371e+00
1.971600e+00 2.886655e-01 1.986655e-01 1.000000e+00 1.417633e-21 7.075231e-11 -6.070107e-01 -5.036698e-01 3.347069e+00
1.971600e+00 2.886655e-01 2.136655e-01 1.000000e+00 1.663073e-21 7.544736e-11 -6.033893e-01 -5.000484e-01 3.321623e+00
1.971600e+00 2.886655e-01 2.286655e-01 1.000000e+00 1.983263e-21 8.093424e-11 -5.990756e-01 -4.957347e-01 3.293230e+00
1.971600e+00 2.886655e-01 2.436655e-01 1.000000e+00 2.410136e-21 8.741591e-11 -5.939323e-01 -4.905914e-01 3.261622e+00
1.971600e+00 2.886655e-01 2.586655e-01 1.000000e+00 2.981603e-21 9.497868e-11 -5.877941e-01 -4.844532e-01 3.226554e+00
1.971600e+00 2.886655e-01 2.736655e-01 1.000000e+00 3.749047e-21 1.036841e-10 -5.804658e-01 -4.771248e-01 3.187844e+00
1.971600e+00 2.886655e-01 2.886655e-01 1.000000e+00 4.784318e-21 1.135899e-10 -5.717219e-01 -4.683810e-01 3.145433e+00
1.971600e+00 2.886655e-01 3.036655e-01 1.000000e+00 6.188576e-21 1.247510e-10 -5.613136e-01 -4.579727e-01 3.099429e+00
1.971600e+00 2.886655e-01 3.186655e-01 1.000000e+00 8.103849e-21 1.372103e-10 -5.489843e-01 -4.456434e-01 3.050154e+00
1.971600e+00 2.886655e-01 3.336655e-01 1.000000e+00 1.072737e-20 1.509813e-10 -5.345015e-01 -4.311606e-01 2.998168e+00
1.971600e+00 2.886655e-01 3.486655e-01 1.000000e+00 1.432741e-20 1.660238e-10 -5.177073e-01 -4.143664e-01 2.944266e+00
1.971600e+00 2.886655e-01 3.636655e-01 1.000000e+00 1.925661e-20 1.822166e-10 -4.985873e-01 -3.952464e-01 2.889454e+00
1.971600e+00 2.886655e-01 3.786655e-01 1.000000e+00 2.595345e-20 1.993336e-10 -4.773486e-01 -3.740077e-01 2.834915e+00
1.971600e+00 2.886655e-01 3.936655e-01 1.000000e+00 3.491296e-20 2.170281e-10 -4.544861e-01 -3.511452e-01 2.781964e+00
1.971600e+00 2.886655e-01 4.086655e-01 1.000000e+00 4.659314e-20 2.348229e-10 -4.308123e-01 -3.274714e-01 2.732005e+00
1.971600e+00 2.886655e-01 4.236655e-01 1.000000e+00 6.121206e-20 2.521037e-10 -4.074310e-01 -3.040901e-01 2.686478e+00
1.971600e+00 2.886655e-01 4.386655e-01 1.000000e+00 7.840777e-20 2.681174e-10 -3.856510e-01 -2.823101e-01 2.646805e+00
1.971600e+00 2.886655e-01 4.536655e-01 1.000000e+00 9.682780e-20 2.819931e-10 -3.668538e-01 -2.635129e-01 2.614317e+00
1.971600e+00 2.886655e-01 4.686655e-01 1.000000e+00 1.139059e-19 2.928066e-10 -3.523374e-01 -2.489965e-01 2.590180e+00
1.971600e+00 2.886655e-01 4.836655e-01 1.000000e+00 1.262390e-19 2.997067e-10 -3.431626e-01 -2.398217e-01 2.575307e+00
1.971600e+00 2.886655e-01 4.986655e-01 1.000000e+00 1.307662e-19 3.020813e-10 -3.400239e-01 -2.366830e-01 2.570282e+00
1.971600e+00 2.886655e-01 5.136655e-01 1.000000e+00 1.262390e-19 2.997067e-10 -3.431626e-01 -2.398217e-01 2.575307e+00
1.971600e+00 2.886655e-01 5.286655e-01 1.000000e+00 1.139059e-19 2.928066e-10 -3.523374e-01 -2.489965e-01 2.590180e+00
1.971600e+00 2.886655e-01 5.436655e-01 1.000000e+00 9.682780e-20 2.819931e-10 -3.668538e-01 -2.635129e-01 2.614317e+00
1.971600e+00 2.886655e-01 5.586655e-01 1.000000e+00 7.840777e-20 2.681174e-10 -3.856510e-01 -2.823101e-01 2.646805e+00
1.971600e+00 2.886655e-01 5.736655e-01 1.000000e+00 6.121206e-20 2.521037e-10 -4.074310e-01 -3.040901e-01 2.686478e+00
1.971600e+00 2.886655e-01 5.886655e-01 1.000000e+00 4.659314e-20 2.348229e-10 -4.308123e-01 -3.274714e-01 2.732005e+00
1.971600e+00 2.886655e-01 6.036655e-01 1.000000e+00 3.491296e-20 2.170281e-10 -4.544861e-01 -3.511452e-01 2.781964e+00
1.971600e+00 2.886655e-01 6.186655e-01 1.000000e+00 2.595345e-20 1.993336e-10 -4.773486e-01 -3.740077e-01 2.834915e+00
1.971600e+00 2.886655e-01 6.336655e-01 1.000000e+00 1.925661e-20 1.822166e-10 -4.985873e-01 -3.952464e-01 2.889454e+00
1.971600e+00 2.886655e-01 6.486655e-01 1.000000e+00 1.432741e-20 1.660238e-10 -5.177073e-01 -4.143664e-01 2.944266e+00
1.971600e+00 2.886655e-01 6.636655e-01 1.000000e+00 1.072737e-20 1.509813e-10 -5.345015e-01 -4.311606e-01 2.998168e+00
1.971600e+00 2.886655e-01 6.786655e-01 1.000000e+00 8.103849e-21 1.372103e-10 -5.489843e-01 -4.456434e-01 3.050154e+00
1.971600e+00 2.886655e-01 6.936655e-01 1.000000e+00 6.188576e-21 1.247510e-10 -5.613136e-01 -4.579727e-01 3.099429e+00
1.971600e+00 2.886655e-01 7.086655e-01 1.000000e+00 4.784318e-21 1.135899e-10 -5.717219e-01 -4.683810e-01 3.145433e+00
1.971600e+00 2.886655e-01 7.236655e-01 1.000000e+00 3.749047e-21 1.036841e-10 -5.804658e-01 -4.771248e-01 3.187844e+00
1.971600e+00 2.886655e-01 7.386655e-01 1.000000e+00 2.981603e-21 9.497868e-11 -5.877941e-01 -4.844532e-01 3.226554e+00
1.971600e+00 2.886655e-01 7.536655e-01 1.000000e+00 2.410136e-21 8.741591e-11 -5.939323e-01 -4.905914e-01 3.261622e+00
1.971600e+00 2.886655e-01 7.686655e-01 1.000000e+00 1.983263e-21 8.093424e-11 -5.990756e-01 -4.957347e-01 3.293230e+00
1.971600e+00 2.886655e-01 7.836655e-01 1.000000e+00 1.663073e-21 7.544736e-11 -6.033893e-01 -5.000484e-01 3.321623e+00
1.971600e+00 2.886655e-01 7.986655e-01 1.000000e+00 1.417633e-21 7.075231e-11 -6.070107e-01 -5.036698e-01 3.347069e+00
1.971600e+00 3.036655e-01 1.986655e-01 1.000000e+00 1.812606e-21 7.708405e-11 -5.957555e-01 -4.924146e-01 3.289745e+00
1.971600e+00 3.036655e-01 2.136655e-01 1.000000e+00 2.122427e-21 8.213919e-11 -5.922646e-01 -4.889237e-01 3.265605e+00
1.971600e+00 3.036655e-01 2.286655e-01 1.000000e+00 2.531002e-21 8.813668e-11 -5.880878e-01 -4.847469e-01 3.238757e+00
1.971600e+00 3.036655e-01 2.436655e-01 1.000000e+00 3.080424e-21 9.530110e-11 -5.830868e-01 -4.797458e-01 3.208942e+00
1.971600e+00 3.036655e-01 2.586655e-01 1.000000e+00 3.821697e-21 1.037375e-10 -5.770945e-01 -4.737536e-01 3.175908e+00
1.971600e+00 3.036655e-01 2.736655e-01 1.000000e+00 4.824811e-21 1.135279e-10 -5.699132e-01 -4.665723e-01 3.139443e+00
1.971600e+00 3.036655e-01 2.886655e-01 1.000000e+00 6.188576e-21 1.247510e-10 -5.613136e-01 -4.579727e-01 3.099429e+00
1.971600e+00 3.036655e-01 3.036655e-01 1.000000e+00 8.053394e-21 1.374821e-10 -5.510408e-01 -4.476999e-01 3.055893e+00
1.971600e+00 3.036655e-01 3.186655e-01 1.000000e+00 1.061842e-20 1.517814e-10 -5.388301e-01 -4.354892e-01 3.009063e+00
1.971600e+00 3.036655e-01 3.336655e-01 1.000000e+00 1.416377e-20 1.676755e-10 -5.244387e-01 -4.210978e-01 2.959402e+00
1.971600e+00 3.036655e-01 3.486655e-01 1.000000e+00 1.907668e-20 1.851309e-10 -5.076962e-01 -4.043553e-01 2.907624e+00
1.971600e+00 3.036655e-01 3.636655e-01 1.000000e+00 2.587675e-20 2.040241e-10 -4.885765e-01 -3.852356e-01 2.854678e+00
1.971600e+00 3.036655e-01 3.786655e-01 1.000000e+00 3.522754e-20 2.241121e-10 -4.672783e-01 -3.639373e-01 2.801717e+00
1.971600e+00 3.036655e-01 3.936655e-01 1.000000e+00 4.790611e-20 2.450099e-10 -4.442945e-01 -3.409536e-01 2.750054e+00
1.971600e+00 3.036655e-01 4.086655e-01 1.000000e+00 6.467739e-20 2.661715e-10 -4.204449e-01 -3.171040e-01 2.701107e+00
1.971600e+00 3.036655e-01 4.236655e-01 1.000000e+00 8.599487e-20 2.868719e-10 -3.968494e-01 -2.935085e-01 2.656346e+00
1.971600e+00 3.036655e-01 4.386655e-01 1.000000e+00 1.114657e-19 3.061961e-10 -3.748403e-01 -2.714994e-01 2.617227e+00
1.971600e+00 3.036655e-01 4.536655e-01 1.000000e+00 1.391606e-19 3.230566e-10 -3.558258e-01 -2.524849e-01 2.585120e+00
1.971600e+00 3.036655e-01 4.686655e-01 1.000000e+00 1.651735e-19 3.362746e-10 -3.411308e-01 -2.377899e-01 2.561226e+00
1.971600e+00 3.036655e-01 4.836655e-01 1.000000e+00 1.841419e-19 3.447461e-10 -3.318388e-01 -2.284979e-01 2.546486e+00
1.971600e+00 3.036655e-01 4.986655e-01 1.000000e+00 1.911411e-19 3.476683e-10 -3.286592e-01 -2.253182e-01 2.541503e+00
1.971600e+00 3.036655e-01 5.136655e-01 1.000000e+00 1.841419e-19 3.447461e-10 -3.318388e-01 -2.284979e-01 2.546486e+00
1.971600e+00 3.036655e-01 5.286655e-01 1.000000e+00 1.651735e-19 3.362746e-10 -3.411308e-01 -2.377899e-01 2.561226e+00
1.971600e+00 3.036655e-01 5.436655e-01 1.000000e+00 1.391606e-19 3.230566e-10 -3.558258e-01 -2.524849e-01 2.585120e+00
1.971600e+00 3.036655e-01 5.586655e-01 1.000000e+00 1.114657e-19 3.061961e-10 -3.748403e-01 -2.714994e-01 2.617227e+00
1.971600e+00 3.036655e-01 5.736655e-01 1.000000e+00 8.599487e-20 2.868719e-10 -3.968494e-01 -2.935085e-01 2.656346e+00
1.971600e+00 3.036655e-01 5.886655e-01 1.000000e+00 6.467739e-20 2.661715e-10 -4.204449e-01 -3.171040e-01 2.701107e+00
1.971600e+00 3.036655e-01 6.036655e-01 1.000000e+00 4.790611e-20 2.450099e-10 -4.442945e-01 -3.409536e-01 2.750054e+00
1.971600e+00 3.036655e-01 6.186655e-01 1.000000e+00 3.522754e-20 2.241121e-10 -4.672783e-01 -3.639373e-01 2.801717e+00
1.971600e+00 3.036655e-01 6.336655e-01 1.000000e+00 2.587675e-20 2.040241e-10 -4.885765e-01 -3.852356e-01 2.854678e+00
1.971600e+00 3.036655e-01 6.486655e-01 1.000000e+00 1.907668e-20 1.851309e-10 -5.076962e-01 -4.043553e-01 2.907624e+00
1.971600e+00 3.036655e-01 6.636655e-01 1.000000e+00 1.416377e-20 1.676755e-10 -5.244387e-01 -4.210978e-01 2.959402e+00
1.971600e+00 3.036655e-01 6.786655e-01 1.000000e+00 1.061842e-20 1.517814e-10 -5.388301e-01 -4.354892e-01 3.009063e+00
1.971600e+00 3.036655e-01 6.936655e-01 1.000000e+00 8.053394e-21 1.374821e-10 -5.510408e-01 -4.476999e-01 3.055893e+00
1.971600e+00 3.036655e-01 7.086655e-01 1.000000e+00 6.188576e-21 1.247510e-10 -5.613136e-01 -4.579727e-01 3.099429e+00
1.971600e+00 3.036655e-01 7.236655e-01 1.000000e+00 4.824811e-21 1.135279e-10 -5.699132e-01 -4.665723e-01 3.139443e+00
1.971600e+00 3.036655e-01 7.386655e-01 1.000000e+00 3.821697e-21 1.037375e-10 -5.770945e-01 -4.737536e-01 3.175908e+00
1.971600e+00 3.036655e-01 7.536655e-01 1.000000e+00 3.080424e-21 9.530110e-11 -5.830868e-01 -4.797458e-01 3.208942e+00
1.971600e+00 3.036655e-01 7.686655e-01 1.000000e+00 2.531002e-21 8.813668e-11 -5.880878e-01 -4.847469e-01 3.238757e+00
1.971600e+00 3.036655e-01 7.836655e-01 1.000000e+00 2.122427e-21 8.213919e-11 -5.922646e-01 -4.889237e-01 3.265605e+00
1.971600e+00 3.036655e-01 7.986655e-01 1.000000e+00 1.812606e-21 7.708405e-11 -5.957555e-01 -4.924146e-01 3.289745e+00
1.971600e+00 3.186655e-01 1.986655e-01 1.000000e+00 2.342789e-21 8.411400e-11 -5.826716e-01 -4.793307e-01 3.230077e+00
1.971600e+00 3.186655e-01 2.136655e-01 1.000000e+00 2.737731e-21 8.954767e-11 -5.792984e-01 -4.759575e-01 3.207071e+00
1.971600e+00 3.186655e-01 2.286655e-01 1.000000e+00 3.264813e-21 9.610075e-11 -5.752447e-01 -4.719038e-01 3.181586e+00
1.971600e+00 3.186655e-01 2.436655e-01 1.000000e+00 3.980221e-21 1.040219e-10 -5.703708e-01 -4.670299e-01 3.153383e+00
1.971600e+00 3.186655e-01 2.586655e-01 1.000000e+00 4.953612e-21 1.134403e-10 -5.645084e-01 -4.611675e-01 3.122215e+00
1.971600e+00 3.186655e-01 2.736655e-01 1.000000e+00 6.281967e-21 1.244661e-10 -5.574571e-01 -4.541162e-01 3.087858e+00
1.971600e+00 3.186655e-01 2.886655e-01 1.000000e+00 8.103849e-21 1.372103e-10 -5.489843e-01 -4.456434e-01 3.050154e+00
1.971600e+00 3.186655e-01 3.036655e-01 1.000000e+00 1.061842e-20 1.517814e-10 -5.388301e-01 -4.354892e-01 3.009063e+00
1.971600e+00 3.186655e-01 3.186655e-01 1.000000e+00 1.411172e-20 1.682706e-10 -5.267232e-01 -4.233823e-01 2.964723e+00
1.971600e+00 3.186655e-01 3.336655e-01 1.000000e+00 1.899197e-20 1.867299e-10 -5.124114e-01 -4.090705e-01 2.917497e+00
1.971600e+00 3.186655e-01 3.486655e-01 1.000000e+00 2.583369e-20 2.071432e-10 -4.957144e-01 -3.923735e-01 2.868002e+00
1.971600e+00 3.186655e-01 3.636655e-01 1.000000e+00 3.542536e-20 2.293919e-10 -4.765958e-01 -3.732548e-01 2.817113e+00
1.971600e+00 3.186655e-01 3.786655e-01 1.000000e+00 4.880316e-20 2.532204e-10 -4.552463e-01 -3.519054e-01 2.765932e+00
1.971600e+00 3.186655e-01 3.936655e-01 1.000000e+00 6.722830e-20 2.782037e-10 -4.321572e-01 -3.288163e-01 2.715752e+00
1.971600e+00 3.186655e-01 4.086655e-01 1.000000e+00 9.202058e-20 3.037152e-10 -4.081534e-01 -3.048125e-01 2.667995e+00
1.971600e+00 3.186655e-01 4.236655e-01 1.000000e+00 1.241083e-19 3.288908e-10 -3.843687e-01 -2.810278e-01 2.624152e+00
1.971600e+00 3.186655e-01 4.386655e-01 1.000000e+00 1.631590e-19 3.526005e-10 -3.621554e-01 -2.588145e-01 2.585711e+00
1.971600e+00 3.186655e-01 4.536655e-01 1.000000e+00 2.063726e-19 3.734594e-10 -3.429461e-01 -2.396052e-01 2.554081e+00
1.971600e+00 3.186655e-01 4.686655e-01 1.000000e+00 2.475885e-19 3.899285e-10 -3.280902e-01 -2.247493e-01 2.530496e+00
1.971600e+00 3.186655e-01 4.836655e-01 1.000000e+00 2.779894e-19 4.005388e-10 -3.186920e-01 -2.153511e-01 2.515929e+00
1.971600e+00 3.186655e-01 4.986655e-01 1.000000e+00 2.892766e-19 4.042091e-10 -3.154753e-01 -2.121344e-01 2.511001e+00
1.971600e+00 3.186655e-01 5.136655e-01 1.000000e+00 2.779894e-19 4.005388e-10 -3.186920e-01 -2.153511e-01 2.515929e+00
1.971600e+00 3.186655e-01 5.286655e-01 1.000000e+00 2.475885e-19 3.899285e-10 -3.280902e-01 -2.247493e-01 2.530496e+00
1.971600e+00 3.186655e-01 5.436655e-01 1.000000e+00 2.063726e-19 3.734594e-10 -3.429461e-01 -2.396052e-01 2.554081e+00
1.971600e+00 3.186655e-01 5.586655e-01 1.000000e+00 1.631590e-19 3.526005e-10 -3.621554e-01 -2.588145e-01 2.585711e+00
1.971600e+00 3.186655e-01 5.736655e-01 1.000000e+00 1.241083e-19 3.288908e-10 -3.843687e-01 -2.810278e-01 2.624152e+00
1.971600e+00 3.186655e-01 5.886655e-01 1.000000e+00 9.202058e-20 3.037152e-10 -4.081534e-01 -3.048125e-01 2.667995e+00
1.971600e+00 3.186655e-01 6.036655e-01 1.000000e+00 6.722830e-20 2.782037e-10 -4.321572e-01 -3.288163e-01 2.715752e+00
1.971600e+00 3.186655e-01 6.186655e-01 1.000000e+00 4.880316e-20 2.532204e-10 -4.552463e-01 -3.519054e-01 2.765932e+00
1.971600e+00 3.186655e-01 6.336655e-01 1.000000e+00 3.542536e-20 2.293919e-10 -4.765958e-01 -3.732548e-01 2.817113e+00
1.971600e+00 3.186655e-01 6.486655e-01 1.000000e+00 2.583369e-20 2.071432e-10 -4.957144e-01 -3.923735e-01 2.868002e+00
1.971600e+00 3.186655e-01 6.636655e-01 1.000000e+00 1.899197e-20 1.867299e-10 -5.124114e-01 -4.090705e-01 2.917497e+00
1.971600e+00 3.186655e-01 6.786655e-01 1.000000e+00 1.411172e-20 1.682706e-10 -5.267232e-01 -4.233823e-01 2.964723e+00
1.971600e+00 3.186655e-01 6.936655e-01 1.000000e+00 1.061842e-20 1.517814e-10 -5.388301e-01 -4.354892e-01 3.009063e+00
1.971600e+00 3.186655e-01 7.086655e-01 1.000000e+00 8.103849e-21 1.372103e-10 -5.489843e-01 -4.456434e-01 3.050154e+00
1.971600e+00 3.186655e-01 7.236655e-01 1.000000e+00 6.281967e-21 1.244661e-10 -5.574571e-01 -4.541162e-01 3.087858e+00
1.971600e+00 3.186655e-01 7.386655e-01 1.000000e+00 4.953612e-21 1.134403e-10 -5.645084e-01 -4.611675e-01 3.122215e+00
1.971600e+00 3.186655e-01 7.536655e-01 1.000000e+00 3.980221e-21 1.040219e-10 -5.703708e-01 -4.670299e-01 3.153383e+00
1.971600e+00 3.186655e-01 7.686655e-01 1.000000e+00 3.264813e-21 9.610075e-11 -5.752447e-01 -4.719038e-01 3.181586e+00
